Fecha,Compra,Venta
07-05-2018,"27,90","28,90"
09-05-2018,"37,20","39,20"
10-05-2018,"36,50","38,50"
11-05-2018,"33,60","35,60"
12-05-2018,"35,00","37,00"
14-05-2018,"25,80","26,80"
15-05-2018,"24,00","24,80"
16-05-2018,"24,20","25,00"
17-05-2018,"24,60","25,20"
18-05-2018,"24,60","25,40"
21-05-2018,"24,40","25,40"
22-05-2018,"24,40","25,40"
23-05-2018,"24,49","25,49"
24-05-2018,"24,80","25,75"
28-05-2018,"25,05","25,85"
29-05-2018,"25,05","25,85"
30-05-2018,"25,10","25,90"
31-05-2018,"25,17","25,97"
02-06-2018,"19,49","19,89"
03-06-2018,"20,25","20,65"
04-06-2018,"20,24","20,64"
06-06-2018,"24,75","25,55"
07-06-2018,"27,90","28,90"
08-06-2018,"27,30","28,30"
09-06-2018,"36,60","38,60"
12-06-2018,"35,50","37,50"
13-06-2018,"26,00","27,00"
14-06-2018,"27,20","28,70"
15-06-2018,"27,70","28,70"
18-06-2018,"27,50","28,50"
19-06-2018,"27,50","28,50"
21-06-2018,"27,50","28,50"
22-06-2018,"27,10","28,10"
25-06-2018,"27,30","28,30"
26-06-2018,"27,30","28,30"
27-06-2018,"27,30","28,30"
28-06-2018,"27,50","28,50"
29-06-2018,"28,40","29,40"
02-07-2018,"19,45","19,85"
03-07-2018,"20,28","20,68"
05-07-2018,"21,90","22,50"
06-07-2018,"24,85","25,65"
08-07-2018,"27,30","28,30"
09-07-2018,"36,50","37,50"
11-07-2018,"33,50","35,50"
12-07-2018,"35,50","37,50"
13-07-2018,"27,68","28,68"
16-07-2018,"27,85","28,85"
17-07-2018,"27,80","28,80"
18-07-2018,"27,65","28,65"
19-07-2018,"27,65","28,65"
20-07-2018,"27,90","28,90"
23-07-2018,"27,80","28,80"
24-07-2018,"27,70","28,70"
25-07-2018,"27,70","28,70"
26-07-2018,"27,70","28,70"
27-07-2018,"27,70","28,70"
30-07-2018,"27,65","28,65"
31-07-2018,"27,45","28,45"
01-08-2018,"19,18","19,58"
02-08-2018,"19,53","19,93"
03-08-2018,"20,25","20,65"
05-08-2018,"22,40","23,00"
06-08-2018,"25,20","26,20"
08-08-2018,"27,30","28,30"
10-08-2018,"36,00","38,00"
11-08-2018,"33,50","35,50"
13-08-2018,"29,50","30,50"
14-08-2018,"29,50","30,50"
15-08-2018,"29,50","30,50"
16-08-2018,"29,10","30,10"
17-08-2018,"29,20","30,20"
21-08-2018,"29,50","30,50"
22-08-2018,"29,80","30,80"
23-08-2018,"29,95","30,95"
24-08-2018,"30,35","31,35"
27-08-2018,"31,20","32,20"
28-08-2018,"32,00","33,00"
29-08-2018,"34,00","35,00"
30-08-2018,"38,50","40,00"
31-08-2018,"36,00","38,00"
01-09-2018,"19,14","19,54"
02-09-2018,"19,83","20,23"
03-09-2018,"20,21","20,61"
04-09-2018,"20,21","20,61"
05-09-2018,"22,90","23,50"
08-09-2018,"27,50","28,50"
10-09-2018,"36,00","38,00"
11-09-2018,"33,50","35,50"
13-09-2018,"38,00","39,50"
14-09-2018,"38,00","40,00"
17-09-2018,"38,35","40,35"
18-09-2018,"38,00","39,75"
19-09-2018,"38,00","39,50"
20-09-2018,"37,50","39,00"
21-09-2018,"36,75","38,25"
24-09-2018,"36,75","38,25"
25-09-2018,"38,50","40,00"
26-09-2018,"37,75","39,25"
27-09-2018,"39,00","40,50"
28-09-2018,"39,30","41,30"
01-10-2018,"18,92","19,32"
04-10-2018,"20,21","20,61"
05-10-2018,"22,95","23,55"
07-10-2018,"27,50","28,50"
08-10-2018,"28,50","29,50"
09-10-2018,"35,70","37,70"
10-10-2018,"36,00","38,00"
12-10-2018,"35,50","37,50"
16-10-2018,"35,70","37,80"
17-10-2018,"35,70","37,70"
18-10-2018,"35,75","37,75"
19-10-2018,"35,75","37,75"
22-10-2018,"35,25","37,25"
23-10-2018,"35,30","37,30"
24-10-2018,"35,20","37,20"
25-10-2018,"35,20","37,20"
26-10-2018,"35,25","37,25"
29-10-2018,"35,00","37,00"
30-10-2018,"35,00","37,00"
31-10-2018,"34,50","36,50"
01-11-2018,"19,01","19,41"
04-11-2018,"20,30","20,70"
05-11-2018,"23,65","24,25"
06-11-2018,"25,50","26,30"
07-11-2018,"27,50","28,50"
09-11-2018,"36,50","38,25"
10-11-2018,"36,00","38,00"
12-11-2018,"35,50","37,50"
13-11-2018,"34,00","36,00"
14-11-2018,"34,00","36,00"
15-11-2018,"34,09","36,09"
16-11-2018,"34,06","36,06"
20-11-2018,"34,26","36,26"
21-11-2018,"34,30","36,30"
22-11-2018,"34,50","36,50"
23-11-2018,"35,50","37,50"
26-11-2018,"37,00","39,00"
27-11-2018,"36,50","38,50"
28-11-2018,"36,00","38,00"
29-11-2018,"36,00","38,00"
01-12-2018,"19,14","19,54"
03-12-2018,"20,20","20,60"
04-12-2018,"20,30","20,70"
06-12-2018,"25,70","26,70"
07-12-2018,"27,40","28,40"
09-12-2018,"37,00","38,50"
10-12-2018,"35,80","37,80"
11-12-2018,"33,25","35,25"
12-12-2018,"35,50","37,50"
13-12-2018,"35,65","37,65"
14-12-2018,"35,65","37,65"
17-12-2018,"36,50","38,50"
18-12-2018,"36,50","38,50"
19-12-2018,"37,00","39,00"
20-12-2018,"37,00","39,00"
21-12-2018,"37,00","39,00"
26-12-2018,"37,75","39,75"
27-12-2018,"38,00","40,00"
28-12-2018,"38,50","40,50"
02-01-2019,"35,75","37,75"
03-01-2019,"37,00","39,00"
04-01-2019,"42,50","43,50"
07-01-2019,"41,95","43,45"
08-01-2019,"43,93","45,43"
10-01-2019,"57,75","60,75"
11-01-2019,"64,50","67,50"
14-01-2019,"37,25","39,00"
15-01-2019,"37,25","39,25"
16-01-2019,"37,25","39,25"
17-01-2019,"37,00","39,00"
18-01-2019,"37,00","39,00"
21-01-2019,"36,75","38,75"
22-01-2019,"36,75","38,75"
23-01-2019,"37,00","39,00"
24-01-2019,"36,50","38,50"
25-01-2019,"36,25","38,25"
28-01-2019,"36,25","38,25"
29-01-2019,"36,50","38,50"
30-01-2019,"36,25","38,25"
31-01-2019,"35,50","37,50"
01-02-2019,"38,50","40,50"
05-02-2019,"45,25","46,25"
07-02-2019,"42,00","43,50"
08-02-2019,"44,40","45,90"
09-02-2019,"59,50","63,50"
10-02-2019,"58,50","61,50"
12-02-2019,"64,25","68,25"
13-02-2019,"37,25","38,25"
14-02-2019,"37,50","38,50"
15-02-2019,"37,75","38,75"
18-02-2019,"37,75","38,75"
19-02-2019,"38,00","39,00"
20-02-2019,"38,75","39,75"
21-02-2019,"38,25","39,25"
22-02-2019,"38,75","38,75"
25-02-2019,"36,75","38,75"
26-02-2019,"37,25","39,25"
27-02-2019,"38,00","39,00"
28-02-2019,"38,00","39,00"
01-03-2019,"38,25","40,25"
04-03-2019,"42,50","43,50"
05-03-2019,"44,55","45,75"
06-03-2019,"44,60","46,10"
07-03-2019,"41,55","43,05"
09-03-2019,"57,00","61,00"
10-03-2019,"58,00","61,00"
12-03-2019,"64,50","68,50"
13-03-2019,"40,50","41,50"
14-03-2019,"40,00","41,00"
15-03-2019,"39,00","41,00"
18-03-2019,"40,00","41,00"
19-03-2019,"40,25","41,25"
20-03-2019,"40,25","41,25"
21-03-2019,"39,25","41,25"
22-03-2019,"39,75","41,75"
25-03-2019,"40,90","41,90"
26-03-2019,"41,55","42,55"
27-03-2019,"43,00","44,00"
28-03-2019,"41,80","43,80"
29-03-2019,"42,65","43,65"
01-04-2019,"38,00","40,00"
02-04-2019,"35,50","37,50"
04-04-2019,"42,65","43,65"
06-04-2019,"44,50","46,00"
07-04-2019,"41,40","42,90"
09-04-2019,"54,00","59,00"
10-04-2019,"58,25","61,25"
11-04-2019,"62,50","65,50"
12-04-2019,"65,00","69,00"
15-04-2019,"42,50","43,50"
16-04-2019,"42,80","43,80"
17-04-2019,"41,40","43,45"
22-04-2019,"43,35","44,35"
23-04-2019,"43,15","44,15"
24-04-2019,"43,50","44,50"
25-04-2019,"45,00","46,00"
26-04-2019,"45,10","46,10"
29-04-2019,"44,07","45,07"
30-04-2019,"45,00","46,00"
02-05-2019,"35,30","37,30"
04-05-2019,"43,00","44,00"
06-05-2019,"44,10","45,60"
07-05-2019,"41,40","42,90"
08-05-2019,"45,10","46,60"
09-05-2019,"54,00","59,00"
11-05-2019,"61,50","64,50"
12-05-2019,"66,00","70,00"
13-05-2019,"44,50","46,00"
14-05-2019,"44,50","46,00"
15-05-2019,"44,50","46,00"
16-05-2019,"44,50","46,00"
17-05-2019,"44,60","46,10"
20-05-2019,"44,85","46,35"
21-05-2019,"44,75","46,25"
22-05-2019,"44,60","46,10"
23-05-2019,"44,70","46,20"
24-05-2019,"44,65","46,15"
27-05-2019,"44,65","46,15"
28-05-2019,"44,70","46,20"
29-05-2019,"44,70","46,20"
30-05-2019,"44,40","45,90"
31-05-2019,"44,50","46,00"
02-06-2019,"35,25","37,25"
03-06-2019,"38,50","40,50"
05-06-2019,"45,50","46,50"
06-06-2019,"44,15","45,65"
08-06-2019,"44,90","46,40"
09-06-2019,"55,00","59,00"
11-06-2019,"62,00","65,00"
12-06-2019,"68,00","71,00"
13-06-2019,"43,80","45,30"
14-06-2019,"43,70","45,20"
18-06-2019,"43,65","45,15"
19-06-2019,"43,40","44,90"
21-06-2019,"43,00","44,50"
24-06-2019,"42,94","44,44"
25-06-2019,"42,60","44,10"
26-06-2019,"42,70","44,20"
27-06-2019,"42,70","44,20"
28-06-2019,"42,30","43,80"
01-07-2019,"37,50","39,50"
02-07-2019,"36,75","37,75"
03-07-2019,"41,50","42,50"
05-07-2019,"45,00","46,00"
06-07-2019,"44,20","45,70"
08-07-2019,"45,00","46,50"
10-07-2019,"58,25","61,25"
11-07-2019,"61,00","64,00"
15-07-2019,"42,25","43,75"
16-07-2019,"42,95","44,45"
17-07-2019,"42,70","44,20"
18-07-2019,"42,45","43,95"
19-07-2019,"42,45","43,95"
22-07-2019,"42,55","44,05"
23-07-2019,"42,75","44,25"
24-07-2019,"43,10","44,60"
25-07-2019,"43,45","44,95"
26-07-2019,"43,45","44,95"
29-07-2019,"43,65","45,15"
30-07-2019,"43,65","45,15"
31-07-2019,"43,70","45,20"
01-08-2019,"37,25","39,25"
02-08-2019,"36,50","37,50"
03-08-2019,"40,00","41,00"
04-08-2019,"43,00","44,00"
05-08-2019,"45,00","46,00"
08-08-2019,"45,22","46,72"
10-08-2019,"57,50","61,50"
11-08-2019,"62,25","65,25"
13-08-2019,"53,00","57,00"
14-08-2019,"58,50","62,00"
15-08-2019,"55,00","59,00"
16-08-2019,"55,00","59,00"
20-08-2019,"53,00","58,00"
21-08-2019,"54,50","58,50"
22-08-2019,"54,00","58,00"
23-08-2019,"54,00","58,00"
26-08-2019,"54,50","57,50"
27-08-2019,"56,00","59,00"
28-08-2019,"59,50","60,50"
29-08-2019,"57,75","60,75"
30-08-2019,"60,00","63,00"
01-09-2019,"37,75","39,75"
04-09-2019,"43,00","44,00"
05-09-2019,"45,00","46,00"
08-09-2019,"45,40","46,90"
09-09-2019,"55,00","59,00"
10-09-2019,"59,75","61,75"
12-09-2019,"66,00","70,00"
13-09-2019,"57,50","61,50"
16-09-2019,"58,50","61,50"
17-09-2019,"59,00","62,00"
18-09-2019,"59,75","62,75"
19-09-2019,"60,00","63,00"
20-09-2019,"58,75","62,75"
23-09-2019,"59,25","62,25"
24-09-2019,"58,75","61,75"
25-09-2019,"58,75","61,75"
26-09-2019,"59,00","62,00"
27-09-2019,"58,50","61,50"
30-09-2019,"58,25","61,25"
01-10-2019,"37,25","39,25"
04-10-2019,"43,00","44,00"
05-10-2019,"44,50","46,00"
06-10-2019,"44,00","45,50"
07-10-2019,"41,30","42,80"
09-10-2019,"54,50","58,75"
10-10-2019,"61,00","63,00"
12-10-2019,"65,50","69,50"
15-10-2019,"61,50","63,50"
16-10-2019,"62,50","64,50"
17-10-2019,"64,50","67,50"
18-10-2019,"62,25","65,25"
21-10-2019,"63,25","66,25"
22-10-2019,"64,25","67,25"
23-10-2019,"66,75","69,75"
24-10-2019,"66,75","69,75"
25-10-2019,"72,75","75,75"
28-10-2019,"71,00","74,00"
29-10-2019,"64,00","67,00"
30-10-2019,"64,00","67,00"
31-10-2019,"66,00","69,00"
01-11-2019,"37,25","39,25"
02-11-2019,"37,00","38,00"
03-11-2019,"40,00","41,00"
04-11-2019,"43,00","44,00"
06-11-2019,"44,00","45,50"
07-11-2019,"41,70","43,20"
09-11-2019,"55,00","59,00"
10-11-2019,"61,50","63,50"
11-11-2019,"61,50","64,50"
12-11-2019,"64,50","68,50"
13-11-2019,"63,75","66,75"
14-11-2019,"63,75","66,75"
15-11-2019,"63,75","66,75"
19-11-2019,"63,50","66,50"
20-11-2019,"63,75","66,75"
21-11-2019,"63,75","66,75"
22-11-2019,"65,50","68,50"
25-11-2019,"65,00","68,00"
26-11-2019,"65,25","68,25"
27-11-2019,"66,25","69,25"
28-11-2019,"66,75","69,75"
29-11-2019,"66,25","69,25"
02-12-2019,"37,00","38,00"
03-12-2019,"40,25","41,25"
04-12-2019,"42,65","43,65"
06-12-2019,"43,80","45,30"
07-12-2019,"41,75","43,25"
08-12-2019,"53,00","57,00"
09-12-2019,"55,00","60,00"
11-12-2019,"62,50","65,50"
12-12-2019,"62,50","66,50"
13-12-2019,"61,75","66,75"
16-12-2019,"68,50","72,50"
17-12-2019,"69,00","74,00"
18-12-2019,"72,00","76,00"
19-12-2019,"72,75","75,75"
20-12-2019,"70,00","75,00"
23-12-2019,"71,75","76,75"
26-12-2019,"75,00","80,00"
27-12-2019,"73,50","78,50"
30-12-2019,"73,50","78,50"
04-01-2020,"79,50","83,50"
06-01-2020,"118,00","128,00"
07-01-2020,"118,00","128,00"
09-01-2020,"129,00","133,00"
10-01-2020,"141,00","147,00"
12-01-2020,"147,00","153,00"
13-01-2020,"71,50","76,50"
14-01-2020,"73,50","77,50"
15-01-2020,"74,00","78,00"
16-01-2020,"73,75","77,75"
17-01-2020,"73,75","77,75"
20-01-2020,"74,00","78,00"
21-01-2020,"73,50","77,50"
22-01-2020,"73,75","77,75"
23-01-2020,"73,75","77,75"
24-01-2020,"74,50","78,50"
27-01-2020,"74,00","78,00"
28-01-2020,"74,25","78,25"
29-01-2020,"74,25","78,25"
30-01-2020,"74,00","78,00"
31-01-2020,"74,00","78,00"
01-02-2020,"72,00","77,00"
03-02-2020,"74,50","78,50"
04-02-2020,"78,50","83,50"
06-02-2020,"114,00","124,00"
07-02-2020,"119,00","129,00"
09-02-2020,"129,00","133,00"
10-02-2020,"144,00","150,00"
11-02-2020,"162,00","168,00"
12-02-2020,"147,00","153,00"
13-02-2020,"74,90","78,90"
14-02-2020,"73,90","77,90"
17-02-2020,"74,00","78,00"
18-02-2020,"74,70","78,70"
19-02-2020,"74,90","78,90"
20-02-2020,"74,80","78,80"
21-02-2020,"74,80","78,80"
26-02-2020,"74,70","78,70"
27-02-2020,"74,50","78,50"
28-02-2020,"74,50","78,50"
01-03-2020,"72,00","77,00"
02-03-2020,"74,00","78,00"
03-03-2020,"74,50","78,50"
04-03-2020,"78,50","83,50"
06-03-2020,"113,00","123,00"
07-03-2020,"117,00","127,00"
08-03-2020,"131,00","136,00"
09-03-2020,"130,00","134,00"
11-03-2020,"159,00","165,00"
12-03-2020,"145,00","151,00"
13-03-2020,"79,75","83,75"
16-03-2020,"81,00","85,00"
17-03-2020,"82,50","86,50"
18-03-2020,"84,25","89,25"
19-03-2020,"81,50","85,50"
20-03-2020,"80,50","85,50"
25-03-2020,"79,50","84,50"
26-03-2020,"79,50","84,50"
27-03-2020,"78,50","83,50"
30-03-2020,"78,50","83,50"
02-04-2020,"74,00","78,00"
03-04-2020,"74,50","78,50"
05-04-2020,"110,00","120,00"
06-04-2020,"113,00","123,00"
08-04-2020,"123,00","128,00"
09-04-2020,"128,00","132,00"
11-04-2020,"155,00","161,00"
12-04-2020,"144,00","150,00"
13-04-2020,"84,25","89,25"
14-04-2020,"85,00","90,00"
15-04-2020,"90,00","96,00"
16-04-2020,"95,00","100,00"
17-04-2020,"96,00","105,00"
20-04-2020,"96,00","105,00"
21-04-2020,"98,00","107,00"
22-04-2020,"100,00","110,00"
23-04-2020,"110,00","120,00"
24-04-2020,"107,00","117,00"
27-04-2020,"108,00","118,00"
28-04-2020,"110,00","120,00"
29-04-2020,"111,00","121,00"
30-04-2020,"108,00","118,00"
02-05-2020,"74,00","78,00"
03-05-2020,"74,50","78,50"
05-05-2020,"110,00","120,00"
06-05-2020,"115,00","125,00"
08-05-2020,"124,00","129,00"
10-05-2020,"144,00","150,00"
11-05-2020,"151,00","157,00"
13-05-2020,"123,00","133,00"
14-05-2020,"128,00","138,00"
15-05-2020,"128,00","138,00"
18-05-2020,"118,00","128,00"
19-05-2020,"114,00","124,00"
20-05-2020,"114,00","124,00"
21-05-2020,"115,00","125,00"
22-05-2020,"116,00","126,00"
26-05-2020,"119,00","129,00"
27-05-2020,"117,00","127,00"
28-05-2020,"114,00","124,00"
29-05-2020,"115,00","125,00"
01-06-2020,"72,25","77,25"
02-06-2020,"73,50","77,50"
03-06-2020,"74,50","78,50"
04-06-2020,"80,00","85,00"
05-06-2020,"112,00","122,00"
07-06-2020,"117,00","127,00"
08-06-2020,"127,00","132,00"
08-06-2020,"125,00","130,00"
10-06-2020,"146,00","152,00"
11-06-2020,"151,00","157,00"
16-06-2020,"115,00","125,00"
17-06-2020,"114,00","124,00"
18-06-2020,"117,00","127,00"
19-06-2020,"118,00","128,00"
22-06-2020,"117,00","127,00"
23-06-2020,"117,00","127,00"
24-06-2020,"118,00","128,00"
25-06-2020,"118,00","128,00"
26-06-2020,"119,00","129,00"
29-06-2020,"119,00","129,00"
30-06-2020,"116,00","126,00"
01-07-2020,"71,25","76,25"
02-07-2020,"73,50","77,50"
04-07-2020,"80,00","85,00"
05-07-2020,"112,00","122,00"
07-07-2020,"117,00","127,00"
08-07-2020,"128,00","133,00"
08-07-2020,"127,00","132,00"
08-07-2020,"127,00","132,00"
08-07-2020,"127,00","132,00"
09-07-2020,"127,00","131,00"
10-07-2020,"149,00","155,00"
13-07-2020,"117,00","127,00"
14-07-2020,"117,00","127,00"
15-07-2020,"117,00","127,00"
16-07-2020,"120,00","130,00"
17-07-2020,"125,00","130,00"
20-07-2020,"125,00","130,00"
21-07-2020,"127,00","132,00"
22-07-2020,"128,00","133,00"
23-07-2020,"131,00","136,00"
24-07-2020,"134,00","139,00"
27-07-2020,"131,00","136,00"
28-07-2020,"130,00","135,00"
29-07-2020,"130,00","135,00"
30-07-2020,"131,00","136,00"
31-07-2020,"131,00","136,00"
01-08-2020,"71,50","76,50"
04-08-2020,"80,00","85,00"
05-08-2020,"112,00","122,00"
06-08-2020,"115,00","125,00"
07-08-2020,"117,00","127,00"
09-08-2020,"127,00","131,00"
10-08-2020,"152,00","158,00"
13-08-2020,"128,00","133,00"
14-08-2020,"127,00","132,00"
17-08-2020,"127,00","132,00"
18-08-2020,"127,00","132,00"
19-08-2020,"129,00","134,00"
20-08-2020,"131,00","136,00"
21-08-2020,"134,00","138,00"
24-08-2020,"133,00","137,00"
25-08-2020,"133,00","137,00"
26-08-2020,"133,00","137,00"
27-08-2020,"134,00","138,00"
28-08-2020,"132,00","136,00"
31-08-2020,"131,00","135,00"
01-09-2020,"71,50","76,50"
03-09-2020,"75,50","79,50"
06-09-2020,"114,00","124,00"
09-09-2020,"127,00","131,00"
10-09-2020,"161,00","167,00"
11-09-2020,"145,00","151,00"
12-09-2020,"143,00","149,00"
14-09-2020,"128,00","132,00"
15-09-2020,"127,00","131,00"
16-09-2020,"135,00","145,00"
17-09-2020,"135,00","141,00"
18-09-2020,"134,00","140,00"
21-09-2020,"135,00","141,00"
22-09-2020,"138,00","144,00"
23-09-2020,"139,00","145,00"
24-09-2020,"141,00","147,00"
25-09-2020,"139,00","145,00"
28-09-2020,"139,00","145,00"
29-09-2020,"140,00","146,00"
30-09-2020,"140,00","146,00"
01-10-2020,"71,50","76,50"
02-10-2020,"73,00","77,00"
03-10-2020,"75,75","79,75"
06-10-2020,"114,00","124,00"
07-10-2020,"117,00","127,00"
07-10-2020,"117,00","127,00"
08-10-2020,"126,00","131,00"
09-10-2020,"127,00","131,00"
11-10-2020,"143,00","149,00"
12-10-2020,"140,00","146,00"
13-10-2020,"160,00","166,00"
14-10-2020,"161,00","167,00"
15-10-2020,"165,00","171,00"
16-10-2020,"172,00","178,00"
19-10-2020,"175,00","181,00"
20-10-2020,"174,00","180,00"
21-10-2020,"177,00","183,00"
22-10-2020,"184,00","190,00"
23-10-2020,"189,00","195,00"
26-10-2020,"184,00","190,00"
27-10-2020,"175,00","181,00"
28-10-2020,"172,00","178,00"
29-10-2020,"169,00","175,00"
30-10-2020,"163,00","169,00"
02-11-2020,"73,50","77,50"
03-11-2020,"76,00","80,00"
05-11-2020,"114,50","124,50"
06-11-2020,"113,00","123,00"
08-11-2020,"126,00","131,00"
09-11-2020,"127,00","131,00"
11-11-2020,"156,00","162,00"
12-11-2020,"142,00","148,00"
13-11-2020,"166,00","172,00"
16-11-2020,"156,00","162,00"
17-11-2020,"157,00","163,00"
18-11-2020,"158,00","164,00"
19-11-2020,"157,00","163,00"
20-11-2020,"155,00","161,00"
24-11-2020,"154,00","160,00"
25-11-2020,"152,00","158,00"
26-11-2020,"151,00","157,00"
27-11-2020,"150,00","156,00"
30-11-2020,"149,00","155,00"
02-12-2020,"74,25","78,25"
03-12-2020,"79,00","83,00"
05-12-2020,"117,00","127,00"
06-12-2020,"116,00","126,00"
08-12-2020,"127,00","132,00"
11-12-2020,"161,00","167,00"
14-12-2020,"145,00","151,00"
15-12-2020,"145,00","151,00"
16-12-2020,"144,00","150,00"
17-12-2020,"143,00","149,00"
18-12-2020,"144,00","150,00"
21-12-2020,"144,00","150,00"
22-12-2020,"146,00","152,00"
22-12-2020,"145,00","151,00"
23-12-2020,"153,00","159,00"
28-12-2020,"158,00","164,00"
29-12-2020,"159,00","165,00"
30-12-2020,"160,00","166,00"
02-01-2021,"148,00","153,00"
03-01-2021,"142,00","147,00"
03-01-2021,"141,00","146,00"
03-01-2021,"141,00","146,00"
06-01-2021,"150,00","155,00"
07-01-2021,"164,00","169,00"
09-01-2021,"175,50","180,50"
10-01-2021,"182,00","186,00"
11-01-2021,"192,50","196,50"
12-01-2021,"196,50","200,50"
13-01-2021,"154,00","160,00"
14-01-2021,"153,00","159,00"
15-01-2021,"153,00","159,00"
19-01-2021,"152,00","157,00"
20-01-2021,"151,00","156,00"
21-01-2021,"151,00","156,00"
22-01-2021,"151,00","156,00"
22-01-2021,"151,00","156,00"
25-01-2021,"151,00","156,00"
26-01-2021,"151,00","156,00"
27-01-2021,"149,00","154,00"
28-01-2021,"149,00","154,00"
29-01-2021,"148,00","153,00"
02-02-2021,"148,00","153,00"
03-02-2021,"140,00","145,00"
06-02-2021,"151,00","156,00"
07-02-2021,"165,00","170,00"
08-02-2021,"175,50","180,50"
08-02-2021,"175,50","180,50"
08-02-2021,"175,50","180,50"
08-02-2021,"175,50","180,50"
09-02-2021,"176,00","181,00"
11-02-2021,"193,50","197,50"
12-02-2021,"196,50","200,50"
17-02-2021,"144,00","149,00"
18-02-2021,"148,00","148,00"
19-02-2021,"142,00","147,00"
22-02-2021,"142,00","147,00"
23-02-2021,"141,00","146,00"
24-02-2021,"140,00","145,00"
25-02-2021,"138,00","143,00"
26-02-2021,"141,00","146,00"
02-03-2021,"148,00","153,00"
03-03-2021,"140,00","145,00"
05-03-2021,"148,00","153,00"
06-03-2021,"151,00","156,00"
08-03-2021,"175,50","180,50"
08-03-2021,"175,50","180,50"
09-03-2021,"177,00","182,00"
11-03-2021,"195,00","199,00"
12-03-2021,"196,50","200,50"
15-03-2021,"141,00","146,00"
16-03-2021,"139,00","144,00"
17-03-2021,"139,00","144,00"
18-03-2021,"139,00","144,00"
19-03-2021,"139,00","144,00"
22-03-2021,"138,00","143,00"
22-03-2021,"138,00","143,00"
22-03-2021,"139,00","144,00"
23-03-2021,"138,00","143,00"
25-03-2021,"138,00","143,00"
26-03-2021,"137,00","142,00"
29-03-2021,"137,00","142,00"
30-03-2021,"136,00","141,00"
31-03-2021,"136,00","141,00"
01-04-2021,"159,00","165,00"
02-04-2021,"145,00","150,00"
03-04-2021,"139,00","144,00"
05-04-2021,"149,00","154,00"
06-04-2021,"152,00","157,00"
08-04-2021,"175,50","180,50"
10-04-2021,"181,00","185,00"
11-04-2021,"195,00","199,00"
13-04-2021,"137,00","142,00"
14-04-2021,"138,00","143,00"
15-04-2021,"138,00","143,00"
16-04-2021,"137,00","142,00"
19-04-2021,"138,00","143,00"
20-04-2021,"138,00","143,00"
21-04-2021,"139,00","144,00"
22-04-2021,"142,00","147,00"
23-04-2021,"147,00","152,00"
26-04-2021,"153,00","158,00"
27-04-2021,"156,00","161,00"
28-04-2021,"157,00","162,00"
29-04-2021,"149,00","154,00"
30-04-2021,"145,00","150,00"
01-05-2021,"154,00","160,00"
02-05-2021,"146,00","151,00"
03-05-2021,"139,00","144,00"
04-05-2021,"135,00","140,00"
05-05-2021,"146,00","151,00"
07-05-2021,"166,00","171,00"
08-05-2021,"174,50","179,50"
08-05-2021,"175,50","180,50"
08-05-2021,"175,50","180,50"
10-05-2021,"181,00","185,00"
11-05-2021,"195,00","199,00"
13-05-2021,"146,00","151,00"
14-05-2021,"148,00","153,00"
17-05-2021,"148,00","153,00"
18-05-2021,"151,00","156,00"
19-05-2021,"150,00","156,00"
20-05-2021,"149,00","155,00"
21-05-2021,"148,00","153,00"
24-05-2021,"148,00","153,00"
26-05-2021,"150,00","155,00"
27-05-2021,"152,00","157,00"
28-05-2021,"152,00","157,00"
31-05-2021,"152,00","157,00"
01-06-2021,"154,00","160,00"
04-06-2021,"135,00","140,00"
05-06-2021,"145,00","151,00"
07-06-2021,"166,00","171,00"
08-06-2021,"173,50","178,50"
09-06-2021,"178,00","182,00"
10-06-2021,"181,50","185,50"
12-06-2021,"195,00","199,00"
14-06-2021,"153,00","158,00"
15-06-2021,"155,00","160,00"
16-06-2021,"158,00","163,00"
17-06-2021,"158,00","163,00"
18-06-2021,"159,00","164,00"
22-06-2021,"160,00","165,00"
23-06-2021,"161,00","166,00"
24-06-2021,"165,00","170,00"
25-06-2021,"169,00","174,00"
28-06-2021,"168,00","173,00"
29-06-2021,"165,00","170,00"
30-06-2021,"163,00","168,00"
01-07-2021,"156,00","162,00"
04-07-2021,"134,00","139,00"
05-07-2021,"145,00","151,00"
06-07-2021,"152,00","157,00"
07-07-2021,"167,00","172,00"
09-07-2021,"179,50","183,50"
10-07-2021,"180,50","184,50"
12-07-2021,"194,00","198,00"
13-07-2021,"171,00","176,00"
14-07-2021,"172,00","177,00"
15-07-2021,"173,00","178,00"
16-07-2021,"174,00","179,00"
19-07-2021,"175,00","180,00"
20-07-2021,"177,00","182,00"
21-07-2021,"177,50","182,50"
22-07-2021,"179,50","184,50"
23-07-2021,"180,00","185,00"
23-07-2021,"179,50","184,50"
26-07-2021,"179,00","184,00"
26-07-2021,"180,00","185,00"
27-07-2021,"178,00","183,00"
28-07-2021,"175,00","180,00"
29-07-2021,"175,00","180,00"
30-07-2021,"175,50","180,50"
01-08-2021,"155,00","161,00"
02-08-2021,"146,00","151,00"
02-08-2021,"146,00","151,00"
02-08-2021,"146,00","151,00"
02-08-2021,"146,00","151,00"
03-08-2021,"139,00","144,00"
04-08-2021,"135,00","140,00"
06-08-2021,"151,00","156,00"
07-08-2021,"169,00","174,00"
09-08-2021,"183,00","187,00"
11-08-2021,"195,00","199,00"
13-08-2021,"177,00","182,00"
17-08-2021,"178,00","183,00"
18-08-2021,"177,00","182,00"
19-08-2021,"176,50","181,50"
